Year,Round,College,Branch,Category,Cutoff_Rank
2022,Mock,RVCE,Information Science and Engineering,1G,8373
2022,Round 1,RVCE,Information Science and Engineering,1G,7799
2022,Round 2,RVCE,Information Science and Engineering,1G,8144
2022,Extended,RVCE,Information Science and Engineering,1G,8097
2022,Mock,RVCE,Information Science and Engineering,2A,7411
2022,Round 1,RVCE,Information Science and Engineering,2A,7518
2022,Round 2,RVCE,Information Science and Engineering,2A,8247
2022,Extended,RVCE,Information Science and Engineering,2A,8200
2022,Mock,RVCE,Information Science and Engineering,2B,8317
2022,Round 1,RVCE,Information Science and Engineering,2B,8724
2022,Round 2,RVCE,Information Science and Engineering,2B,8701
2022,Extended,RVCE,Information Science and Engineering,2B,6925
2022,Mock,RVCE,Information Science and Engineering,3A,6439
2022,Round 1,RVCE,Information Science and Engineering,3A,6035
2022,Round 2,RVCE,Information Science and Engineering,3A,7397
2022,Extended,RVCE,Information Science and Engineering,3A,5861
2022,Mock,RVCE,Information Science and Engineering,3B,6136
2022,Round 1,RVCE,Information Science and Engineering,3B,7180
2022,Round 2,RVCE,Information Science and Engineering,3B,6716
2022,Extended,RVCE,Information Science and Engineering,3B,7422
2022,Mock,RVCE,Information Science and Engineering,EWS,6083
2022,Round 1,RVCE,Information Science and Engineering,EWS,6296
2022,Round 2,RVCE,Information Science and Engineering,EWS,6183
2022,Extended,RVCE,Information Science and Engineering,EWS,6276
2022,Mock,RVCE,Information Science and Engineering,GMK,7752
2022,Round 1,RVCE,Information Science and Engineering,GMK,7923
2022,Round 2,RVCE,Information Science and Engineering,GMK,6416
2022,Extended,RVCE,Information Science and Engineering,GMK,7571
2022,Mock,RVCE,Electronics and Communication Engineering,GM,6590
2022,Round 1,RVCE,Electronics and Communication Engineering,GM,6724
2022,Round 2,RVCE,Electronics and Communication Engineering,GM,6996
2022,Extended,RVCE,Electronics and Communication Engineering,GM,7494
2022,Mock,RVCE,Electronics and Communication Engineering,OBC,9873
2022,Round 1,RVCE,Electronics and Communication Engineering,OBC,10678
2022,Round 2,RVCE,Electronics and Communication Engineering,OBC,9741
2022,Extended,RVCE,Electronics and Communication Engineering,OBC,9528
2022,Mock,RVCE,Electronics and Communication Engineering,SC,15991
2022,Round 1,RVCE,Electronics and Communication Engineering,SC,15984
2022,Round 2,RVCE,Electronics and Communication Engineering,SC,15266
2022,Extended,RVCE,Electronics and Communication Engineering,SC,15155
2022,Mock,RVCE,Electronics and Communication Engineering,ST,18064
2022,Round 1,RVCE,Electronics and Communication Engineering,ST,17032
2022,Round 2,RVCE,Electronics and Communication Engineering,ST,17328
2022,Extended,RVCE,Electronics and Communication Engineering,ST,18099
2022,Mock,RVCE,Electronics and Communication Engineering,1G,10040
2022,Round 1,RVCE,Electronics and Communication Engineering,1G,10662
2022,Round 2,RVCE,Electronics and Communication Engineering,1G,10158
2022,Extended,RVCE,Electronics and Communication Engineering,1G,10454
2022,Mock,RVCE,Electronics and Communication Engineering,2A,8935
2022,Round 1,RVCE,Electronics and Communication Engineering,2A,8773
2022,Round 2,RVCE,Electronics and Communication Engineering,2A,9105
2022,Extended,RVCE,Electronics and Communication Engineering,2A,8456
2022,Mock,RVCE,Electronics and Communication Engineering,2B,10771
2022,Round 1,RVCE,Electronics and Communication Engineering,2B,9889
2022,Round 2,RVCE,Electronics and Communication Engineering,2B,8898
2022,Extended,RVCE,Electronics and Communication Engineering,2B,9381
2022,Mock,RVCE,Electronics and Communication Engineering,3A,9709
2022,Round 1,RVCE,Electronics and Communication Engineering,3A,8010
2022,Round 2,RVCE,Electronics and Communication Engineering,3A,8288
2022,Extended,RVCE,Electronics and Communication Engineering,3A,9757
2022,Mock,RVCE,Electronics and Communication Engineering,3B,9758
2022,Round 1,RVCE,Electronics and Communication Engineering,3B,10006
2022,Round 2,RVCE,Electronics and Communication Engineering,3B,9989
2022,Extended,RVCE,Electronics and Communication Engineering,3B,8349
2022,Mock,RVCE,Electronics and Communication Engineering,EWS,9038
2022,Round 1,RVCE,Electronics and Communication Engineering,EWS,9136
2022,Round 2,RVCE,Electronics and Communication Engineering,EWS,9096
2022,Extended,RVCE,Electronics and Communication Engineering,EWS,8407
2022,Mock,RVCE,Electronics and Communication Engineering,GMK,8172
2022,Round 1,RVCE,Electronics and Communication Engineering,GMK,9649
2022,Round 2,RVCE,Electronics and Communication Engineering,GMK,8927
2022,Extended,RVCE,Electronics and Communication Engineering,GMK,8747
2022,Mock,RVCE,Electrical and Electronics Engineering,GM,9541
2022,Round 1,RVCE,Electrical and Electronics Engineering,GM,10459
2022,Round 2,RVCE,Electrical and Electronics Engineering,GM,9337
2022,Extended,RVCE,Electrical and Electronics Engineering,GM,11141
2022,Mock,RVCE,Electrical and Electronics Engineering,OBC,12398
2022,Round 1,RVCE,Electrical and Electronics Engineering,OBC,12903
2022,Round 2,RVCE,Electrical and Electronics Engineering,OBC,12740
2022,Extended,RVCE,Electrical and Electronics Engineering,OBC,12593
2022,Mock,RVCE,Electrical and Electronics Engineering,SC,18045
2022,Round 1,RVCE,Electrical and Electronics Engineering,SC,18816
2022,Round 2,RVCE,Electrical and Electronics Engineering,SC,18513
2022,Extended,RVCE,Electrical and Electronics Engineering,SC,18733
2022,Mock,RVCE,Electrical and Electronics Engineering,ST,20376
2022,Round 1,RVCE,Electrical and Electronics Engineering,ST,20518
2022,Round 2,RVCE,Electrical and Electronics Engineering,ST,19610
2022,Extended,RVCE,Electrical and Electronics Engineering,ST,19717
2022,Mock,RVCE,Electrical and Electronics Engineering,1G,12672
2022,Round 1,RVCE,Electrical and Electronics Engineering,1G,13338
2022,Round 2,RVCE,Electrical and Electronics Engineering,1G,12627
2022,Extended,RVCE,Electrical and Electronics Engineering,1G,14274
2022,Mock,RVCE,Electrical and Electronics Engineering,2A,12192
2022,Round 1,RVCE,Electrical and Electronics Engineering,2A,13094
2022,Round 2,RVCE,Electrical and Electronics Engineering,2A,11631
2022,Extended,RVCE,Electrical and Electronics Engineering,2A,11520
2022,Mock,RVCE,Electrical and Electronics Engineering,2B,13047
2022,Round 1,RVCE,Electrical and Electronics Engineering,2B,13331
2022,Round 2,RVCE,Electrical and Electronics Engineering,2B,12435
2022,Extended,RVCE,Electrical and Electronics Engineering,2B,13270
2022,Mock,RVCE,Electrical and Electronics Engineering,3A,11779
2022,Round 1,RVCE,Electrical and Electronics Engineering,3A,12739
2022,Round 2,RVCE,Electrical and Electronics Engineering,3A,11675
2022,Extended,RVCE,Electrical and Electronics Engineering,3A,10835
2022,Mock,RVCE,Electrical and Electronics Engineering,3B,11906
2022,Round 1,RVCE,Electrical and Electronics Engineering,3B,11466
2022,Round 2,RVCE,Electrical and Electronics Engineering,3B,12321
2022,Extended,RVCE,Electrical and Electronics Engineering,3B,11629
2022,Mock,RVCE,Electrical and Electronics Engineering,EWS,11344
2022,Round 1,RVCE,Electrical and Electronics Engineering,EWS,11769
2022,Round 2,RVCE,Electrical and Electronics Engineering,EWS,12493
2022,Extended,RVCE,Electrical and Electronics Engineering,EWS,12342
2022,Mock,RVCE,Electrical and Electronics Engineering,GMK,12622
2022,Round 1,RVCE,Electrical and Electronics Engineering,GMK,11334
2022,Round 2,RVCE,Electrical and Electronics Engineering,GMK,11722
2022,Extended,RVCE,Electrical and Electronics Engineering,GMK,12551
2022,Mock,RVCE,Mechanical Engineering,GM,15317
2022,Round 1,RVCE,Mechanical Engineering,GM,15746
2022,Round 2,RVCE,Mechanical Engineering,GM,16666
2022,Extended,RVCE,Mechanical Engineering,GM,16533
2022,Mock,RVCE,Mechanical Engineering,OBC,17462
2022,Round 1,RVCE,Mechanical Engineering,OBC,18317
2022,Round 2,RVCE,Mechanical Engineering,OBC,19045
2022,Extended,RVCE,Mechanical Engineering,OBC,18726
2022,Mock,RVCE,Mechanical Engineering,SC,23930
2022,Round 1,RVCE,Mechanical Engineering,SC,23085
2022,Round 2,RVCE,Mechanical Engineering,SC,24571
2022,Extended,RVCE,Mechanical Engineering,SC,22899
2022,Mock,RVCE,Mechanical Engineering,ST,25085
2022,Round 1,RVCE,Mechanical Engineering,ST,25290
2022,Round 2,RVCE,Mechanical Engineering,ST,24836
2022,Extended,RVCE,Mechanical Engineering,ST,25184
2022,Mock,RVCE,Mechanical Engineering,1G,18681
2022,Round 1,RVCE,Mechanical Engineering,1G,19668
2022,Round 2,RVCE,Mechanical Engineering,1G,18876
2022,Extended,RVCE,Mechanical Engineering,1G,18175
2022,Mock,RVCE,Mechanical Engineering,2A,17712
2022,Round 1,RVCE,Mechanical Engineering,2A,17812
2022,Round 2,RVCE,Mechanical Engineering,2A,18584
2022,Extended,RVCE,Mechanical Engineering,2A,17866
2022,Mock,RVCE,Mechanical Engineering,2B,17442
2022,Round 1,RVCE,Mechanical Engineering,2B,18085
2022,Round 2,RVCE,Mechanical Engineering,2B,18783
2022,Extended,RVCE,Mechanical Engineering,2B,19038
2022,Mock,RVCE,Mechanical Engineering,3A,17510
2022,Round 1,RVCE,Mechanical Engineering,3A,17696
2022,Round 2,RVCE,Mechanical Engineering,3A,17166
2022,Extended,RVCE,Mechanical Engineering,3A,18264
2022,Mock,RVCE,Mechanical Engineering,3B,16708
2022,Round 1,RVCE,Mechanical Engineering,3B,17012
2022,Round 2,RVCE,Mechanical Engineering,3B,18185
2022,Extended,RVCE,Mechanical Engineering,3B,16649
2022,Mock,RVCE,Mechanical Engineering,EWS,17599
2022,Round 1,RVCE,Mechanical Engineering,EWS,16371
2022,Round 2,RVCE,Mechanical Engineering,EWS,17273
2022,Extended,RVCE,Mechanical Engineering,EWS,17263
2022,Mock,RVCE,Mechanical Engineering,GMK,18396
2022,Round 1,RVCE,Mechanical Engineering,GMK,16897
2022,Round 2,RVCE,Mechanical Engineering,GMK,18047
2022,Extended,RVCE,Mechanical Engineering,GMK,17135
2022,Mock,RVCE,Civil Engineering,GM,19694
2022,Round 1,RVCE,Civil Engineering,GM,18528
2022,Round 2,RVCE,Civil Engineering,GM,18491
2022,Extended,RVCE,Civil Engineering,GM,18724
2022,Mock,RVCE,Civil Engineering,OBC,22284
2022,Round 1,RVCE,Civil Engineering,OBC,21701
2022,Round 2,RVCE,Civil Engineering,OBC,20677
2022,Extended,RVCE,Civil Engineering,OBC,21342
2022,Mock,RVCE,Civil Engineering,SC,26652
2022,Round 1,RVCE,Civil Engineering,SC,25947
2022,Round 2,RVCE,Civil Engineering,SC,26388
2022,Extended,RVCE,Civil Engineering,SC,26822
2022,Mock,RVCE,Civil Engineering,ST,29637
2022,Round 1,RVCE,Civil Engineering,ST,28686
2022,Round 2,RVCE,Civil Engineering,ST,29124
2022,Extended,RVCE,Civil Engineering,ST,29202
2022,Mock,RVCE,Civil Engineering,1G,20908
2022,Round 1,RVCE,Civil Engineering,1G,22405
2022,Round 2,RVCE,Civil Engineering,1G,20906
2022,Extended,RVCE,Civil Engineering,1G,22520
2022,Mock,RVCE,Civil Engineering,2A,21190
2022,Round 1,RVCE,Civil Engineering,2A,20954
2022,Round 2,RVCE,Civil Engineering,2A,21726
2022,Extended,RVCE,Civil Engineering,2A,21083
2022,Mock,RVCE,Civil Engineering,2B,21497
2022,Round 1,RVCE,Civil Engineering,2B,22004
2022,Round 2,RVCE,Civil Engineering,2B,22178
2022,Extended,RVCE,Civil Engineering,2B,21476
2022,Mock,RVCE,Civil Engineering,3A,19639
2022,Round 1,RVCE,Civil Engineering,3A,19623
2022,Round 2,RVCE,Civil Engineering,3A,21269
2022,Extended,RVCE,Civil Engineering,3A,19657
2022,Mock,RVCE,Civil Engineering,3B,20477
2022,Round 1,RVCE,Civil Engineering,3B,20569
2022,Round 2,RVCE,Civil Engineering,3B,20666
2022,Extended,RVCE,Civil Engineering,3B,20098
2022,Mock,RVCE,Civil Engineering,EWS,20655
2022,Round 1,RVCE,Civil Engineering,EWS,20601
2022,Round 2,RVCE,Civil Engineering,EWS,19649
2022,Extended,RVCE,Civil Engineering,EWS,20935
2022,Mock,RVCE,Civil Engineering,GMK,20321
2022,Round 1,RVCE,Civil Engineering,GMK,19521
2022,Round 2,RVCE,Civil Engineering,GMK,21467
2022,Extended,RVCE,Civil Engineering,GMK,21412
2022,Mock,RVCE,Artificial Intelligence and Data Science,GM,7355
2022,Round 1,RVCE,Artificial Intelligence and Data Science,GM,6957
2022,Round 2,RVCE,Artificial Intelligence and Data Science,GM,8064
2022,Extended,RVCE,Artificial Intelligence and Data Science,GM,7452
2022,Mock,RVCE,Artificial Intelligence and Data Science,OBC,9357
2022,Round 1,RVCE,Artificial Intelligence and Data Science,OBC,10112
2022,Round 2,RVCE,Artificial Intelligence and Data Science,OBC,10899
2022,Extended,RVCE,Artificial Intelligence and Data Science,OBC,9629
2022,Mock,RVCE,Artificial Intelligence and Data Science,SC,14844
2022,Round 1,RVCE,Artificial Intelligence and Data Science,SC,15680
2022,Round 2,RVCE,Artificial Intelligence and Data Science,SC,15066
2022,Extended,RVCE,Artificial Intelligence and Data Science,SC,15645
2022,Mock,RVCE,Artificial Intelligence and Data Science,ST,18336
2022,Round 1,RVCE,Artificial Intelligence and Data Science,ST,17636
2022,Round 2,RVCE,Artificial Intelligence and Data Science,ST,18267
2022,Extended,RVCE,Artificial Intelligence and Data Science,ST,17102
2022,Mock,RVCE,Artificial Intelligence and Data Science,1G,11609
2022,Round 1,RVCE,Artificial Intelligence and Data Science,1G,10247
2022,Round 2,RVCE,Artificial Intelligence and Data Science,1G,10810
2022,Extended,RVCE,Artificial Intelligence and Data Science,1G,11718
2022,Mock,RVCE,Artificial Intelligence and Data Science,2A,9125
2022,Round 1,RVCE,Artificial Intelligence and Data Science,2A,9846
2022,Round 2,RVCE,Artificial Intelligence and Data Science,2A,9980
2022,Extended,RVCE,Artificial Intelligence and Data Science,2A,9260
2022,Mock,RVCE,Artificial Intelligence and Data Science,2B,10899
2022,Round 1,RVCE,Artificial Intelligence and Data Science,2B,10051
2022,Round 2,RVCE,Artificial Intelligence and Data Science,2B,9394
2022,Extended,RVCE,Artificial Intelligence and Data Science,2B,10529
2022,Mock,RVCE,Artificial Intelligence and Data Science,3A,8808
2022,Round 1,RVCE,Artificial Intelligence and Data Science,3A,8483
2022,Round 2,RVCE,Artificial Intelligence and Data Science,3A,9785
2022,Extended,RVCE,Artificial Intelligence and Data Science,3A,9189
2022,Mock,RVCE,Artificial Intelligence and Data Science,3B,8747
2022,Round 1,RVCE,Artificial Intelligence and Data Science,3B,10204
2022,Round 2,RVCE,Artificial Intelligence and Data Science,3B,9619
2022,Extended,RVCE,Artificial Intelligence and Data Science,3B,10134
2022,Mock,RVCE,Artificial Intelligence and Data Science,EWS,10247
2022,Round 1,RVCE,Artificial Intelligence and Data Science,EWS,9045
2022,Round 2,RVCE,Artificial Intelligence and Data Science,EWS,9094
2022,Extended,RVCE,Artificial Intelligence and Data Science,EWS,8772
2022,Mock,RVCE,Artificial Intelligence and Data Science,GMK,9788
2022,Round 1,RVCE,Artificial Intelligence and Data Science,GMK,9279
2022,Round 2,RVCE,Artificial Intelligence and Data Science,GMK,9755
2022,Extended,RVCE,Artificial Intelligence and Data Science,GMK,8951
2022,Mock,RVCE,Biotechnology,GM,19857
2022,Round 1,RVCE,Biotechnology,GM,19849
2022,Round 2,RVCE,Biotechnology,GM,21106
2022,Extended,RVCE,Biotechnology,GM,20446
2022,Mock,RVCE,Biotechnology,OBC,22363
2022,Round 1,RVCE,Biotechnology,OBC,24199
2022,Round 2,RVCE,Biotechnology,OBC,24177
2022,Extended,RVCE,Biotechnology,OBC,22698
2022,Mock,RVCE,Biotechnology,SC,28998
2022,Round 1,RVCE,Biotechnology,SC,29049
2022,Round 2,RVCE,Biotechnology,SC,29231
2022,Extended,RVCE,Biotechnology,SC,28608
2022,Mock,RVCE,Biotechnology,ST,30188
2022,Round 1,RVCE,Biotechnology,ST,31371
2022,Round 2,RVCE,Biotechnology,ST,30485
2022,Extended,RVCE,Biotechnology,ST,31384
2022,Mock,RVCE,Biotechnology,1G,23443
2022,Round 1,RVCE,Biotechnology,1G,23293
2022,Round 2,RVCE,Biotechnology,1G,22862
2022,Extended,RVCE,Biotechnology,1G,24404
2022,Mock,RVCE,Biotechnology,2A,23343
2022,Round 1,RVCE,Biotechnology,2A,23154
2022,Round 2,RVCE,Biotechnology,2A,22860
2022,Extended,RVCE,Biotechnology,2A,22045
2022,Mock,RVCE,Biotechnology,2B,22779
2022,Round 1,RVCE,Biotechnology,2B,23047
2022,Round 2,RVCE,Biotechnology,2B,23159
2022,Extended,RVCE,Biotechnology,2B,22915
2022,Mock,RVCE,Biotechnology,3A,22418
2022,Round 1,RVCE,Biotechnology,3A,22832
2022,Round 2,RVCE,Biotechnology,3A,22023
2022,Extended,RVCE,Biotechnology,3A,22985
2022,Mock,RVCE,Biotechnology,3B,21793
2022,Round 1,RVCE,Biotechnology,3B,21954
2022,Round 2,RVCE,Biotechnology,3B,22733
2022,Extended,RVCE,Biotechnology,3B,22235
2022,Mock,RVCE,Biotechnology,EWS,22890
2022,Round 1,RVCE,Biotechnology,EWS,23166
2022,Round 2,RVCE,Biotechnology,EWS,22030
2022,Extended,RVCE,Biotechnology,EWS,22152
2022,Mock,RVCE,Biotechnology,GMK,22063
2022,Round 1,RVCE,Biotechnology,GMK,22660
2022,Round 2,RVCE,Biotechnology,GMK,22644
2022,Extended,RVCE,Biotechnology,GMK,22285
2022,Mock,RVCE,Data Science,GM,7237
2022,Round 1,RVCE,Data Science,GM,8245
2022,Round 2,RVCE,Data Science,GM,7977
2022,Extended,RVCE,Data Science,GM,7704
2022,Mock,RVCE,Data Science,OBC,9993
2022,Round 1,RVCE,Data Science,OBC,9942
2022,Round 2,RVCE,Data Science,OBC,9702
2022,Extended,RVCE,Data Science,OBC,10142
2022,Mock,RVCE,Data Science,SC,16466
2022,Round 1,RVCE,Data Science,SC,16683
2022,Round 2,RVCE,Data Science,SC,16705
2022,Extended,RVCE,Data Science,SC,16063
2022,Mock,RVCE,Data Science,ST,18093
2022,Round 1,RVCE,Data Science,ST,18779
2022,Round 2,RVCE,Data Science,ST,18569
2022,Extended,RVCE,Data Science,ST,18401
2022,Mock,RVCE,Data Science,1G,10060
2022,Round 1,RVCE,Data Science,1G,10324
2022,Round 2,RVCE,Data Science,1G,10152
2022,Extended,RVCE,Data Science,1G,11914
2022,Mock,RVCE,Data Science,2A,9695
2022,Round 1,RVCE,Data Science,2A,9168
2022,Round 2,RVCE,Data Science,2A,9614
2022,Extended,RVCE,Data Science,2A,9998
2022,Mock,RVCE,Data Science,2B,10270
2022,Round 1,RVCE,Data Science,2B,10836
2022,Round 2,RVCE,Data Science,2B,10231
2022,Extended,RVCE,Data Science,2B,10858
2022,Mock,RVCE,Data Science,3A,9569
2022,Round 1,RVCE,Data Science,3A,9878
2022,Round 2,RVCE,Data Science,3A,9421
2022,Extended,RVCE,Data Science,3A,9232
2022,Mock,RVCE,Data Science,3B,9101
2022,Round 1,RVCE,Data Science,3B,9005
2022,Round 2,RVCE,Data Science,3B,9745
2022,Extended,RVCE,Data Science,3B,9648
2022,Mock,RVCE,Data Science,EWS,9509
2022,Round 1,RVCE,Data Science,EWS,9447
2022,Round 2,RVCE,Data Science,EWS,9609
2022,Extended,RVCE,Data Science,EWS,8658
2022,Mock,RVCE,Data Science,GMK,10232
2022,Round 1,RVCE,Data Science,GMK,9916
2022,Round 2,RVCE,Data Science,GMK,9595
2022,Extended,RVCE,Data Science,GMK,9374
2022,Mock,RVCE,Robotics and Automation Engineering,GM,8452
2022,Round 1,RVCE,Robotics and Automation Engineering,GM,8119
2022,Round 2,RVCE,Robotics and Automation Engineering,GM,8471
2022,Extended,RVCE,Robotics and Automation Engineering,GM,9411
2022,Mock,RVCE,Robotics and Automation Engineering,OBC,11498
2022,Round 1,RVCE,Robotics and Automation Engineering,OBC,10309
2022,Round 2,RVCE,Robotics and Automation Engineering,OBC,12142
2022,Extended,RVCE,Robotics and Automation Engineering,OBC,11288
2022,Mock,RVCE,Robotics and Automation Engineering,SC,16438
2022,Round 1,RVCE,Robotics and Automation Engineering,SC,16357
2022,Round 2,RVCE,Robotics and Automation Engineering,SC,15941
2022,Extended,RVCE,Robotics and Automation Engineering,SC,17310
2022,Mock,RVCE,Robotics and Automation Engineering,ST,17917
2022,Round 1,RVCE,Robotics and Automation Engineering,ST,18055
2022,Round 2,RVCE,Robotics and Automation Engineering,ST,18476
2022,Extended,RVCE,Robotics and Automation Engineering,ST,18464
2022,Mock,RVCE,Robotics and Automation Engineering,1G,12524
2022,Round 1,RVCE,Robotics and Automation Engineering,1G,11637
2022,Round 2,RVCE,Robotics and Automation Engineering,1G,12519
2022,Extended,RVCE,Robotics and Automation Engineering,1G,11361
2022,Mock,RVCE,Robotics and Automation Engineering,2A,10185
2022,Round 1,RVCE,Robotics and Automation Engineering,2A,11637
2022,Round 2,RVCE,Robotics and Automation Engineering,2A,10202
2022,Extended,RVCE,Robotics and Automation Engineering,2A,10144
2022,Mock,RVCE,Robotics and Automation Engineering,2B,12069
2022,Round 1,RVCE,Robotics and Automation Engineering,2B,11284
2022,Round 2,RVCE,Robotics and Automation Engineering,2B,11999
2022,Extended,RVCE,Robotics and Automation Engineering,2B,10692
2022,Mock,RVCE,Robotics and Automation Engineering,3A,10015
2022,Round 1,RVCE,Robotics and Automation Engineering,3A,10468
2022,Round 2,RVCE,Robotics and Automation Engineering,3A,10952
2022,Extended,RVCE,Robotics and Automation Engineering,3A,10862
2022,Mock,RVCE,Robotics and Automation Engineering,3B,11115
2022,Round 1,RVCE,Robotics and Automation Engineering,3B,10716
2022,Round 2,RVCE,Robotics and Automation Engineering,3B,11283
2022,Extended,RVCE,Robotics and Automation Engineering,3B,10019
2022,Mock,RVCE,Robotics and Automation Engineering,EWS,10572
2022,Round 1,RVCE,Robotics and Automation Engineering,EWS,10159
2022,Round 2,RVCE,Robotics and Automation Engineering,EWS,10290
2022,Extended,RVCE,Robotics and Automation Engineering,EWS,9802
2022,Mock,RVCE,Robotics and Automation Engineering,GMK,10205
2022,Round 1,RVCE,Robotics and Automation Engineering,GMK,10286
2022,Round 2,RVCE,Robotics and Automation Engineering,GMK,11139
2022,Extended,RVCE,Robotics and Automation Engineering,GMK,10484
2022,Mock,BMSCE,Computer Science and Engineering,GM,3457
2022,Round 1,BMSCE,Computer Science and Engineering,GM,3496
2022,Round 2,BMSCE,Computer Science and Engineering,GM,4162
2022,Extended,BMSCE,Computer Science and Engineering,GM,3174
2022,Mock,BMSCE,Computer Science and Engineering,OBC,5112
2022,Round 1,BMSCE,Computer Science and Engineering,OBC,6034
2022,Round 2,BMSCE,Computer Science and Engineering,OBC,5635
2022,Extended,BMSCE,Computer Science and Engineering,OBC,5868
2022,Mock,BMSCE,Computer Science and Engineering,SC,11461
2022,Round 1,BMSCE,Computer Science and Engineering,SC,11349
2022,Round 2,BMSCE,Computer Science and Engineering,SC,12093
2022,Extended,BMSCE,Computer Science and Engineering,SC,11533
2022,Mock,BMSCE,Computer Science and Engineering,ST,12863
2022,Round 1,BMSCE,Computer Science and Engineering,ST,14245
2022,Round 2,BMSCE,Computer Science and Engineering,ST,13096
2022,Extended,BMSCE,Computer Science and Engineering,ST,12886
2022,Mock,BMSCE,Computer Science and Engineering,1G,6386
2022,Round 1,BMSCE,Computer Science and Engineering,1G,6905
2022,Round 2,BMSCE,Computer Science and Engineering,1G,5347
2022,Extended,BMSCE,Computer Science and Engineering,1G,5480
2022,Mock,BMSCE,Computer Science and Engineering,2A,6168
2022,Round 1,BMSCE,Computer Science and Engineering,2A,5622
2022,Round 2,BMSCE,Computer Science and Engineering,2A,6245
2022,Extended,BMSCE,Computer Science and Engineering,2A,6237
2022,Mock,BMSCE,Computer Science and Engineering,2B,6361
2022,Round 1,BMSCE,Computer Science and Engineering,2B,6254
2022,Round 2,BMSCE,Computer Science and Engineering,2B,4929
2022,Extended,BMSCE,Computer Science and Engineering,2B,5993
2022,Mock,BMSCE,Computer Science and Engineering,3A,4023
2022,Round 1,BMSCE,Computer Science and Engineering,3A,4152
2022,Round 2,BMSCE,Computer Science and Engineering,3A,5269
2022,Extended,BMSCE,Computer Science and Engineering,3A,4949
2022,Mock,BMSCE,Computer Science and Engineering,3B,5389
