Year,Round,College,Branch,Category,Cutoff_Rank
2025,Round 2,RVCE,Information Science and Engineering,ST,15289
2025,Extended,RVCE,Information Science and Engineering,ST,14865
2025,Mock,RVCE,Information Science and Engineering,1G,8223
2025,Round 1,RVCE,Information Science and Engineering,1G,7813
2025,Round 2,RVCE,Information Science and Engineering,1G,6730
2025,Extended,RVCE,Information Science and Engineering,1G,6938
2025,Mock,RVCE,Information Science and Engineering,2A,7460
2025,Round 1,RVCE,Information Science and Engineering,2A,5897
2025,Round 2,RVCE,Information Science and Engineering,2A,6065
2025,Extended,RVCE,Information Science and Engineering,2A,7490
2025,Mock,RVCE,Information Science and Engineering,2B,7263
2025,Round 1,RVCE,Information Science and Engineering,2B,7609
2025,Round 2,RVCE,Information Science and Engineering,2B,7876
2025,Extended,RVCE,Information Science and Engineering,2B,7032
2025,Mock,RVCE,Information Science and Engineering,3A,5470
2025,Round 1,RVCE,Information Science and Engineering,3A,6058
2025,Round 2,RVCE,Information Science and Engineering,3A,5971
2025,Extended,RVCE,Information Science and Engineering,3A,5972
2025,Mock,RVCE,Information Science and Engineering,3B,6999
2025,Round 1,RVCE,Information Science and Engineering,3B,6298
2025,Round 2,RVCE,Information Science and Engineering,3B,7337
2025,Extended,RVCE,Information Science and Engineering,3B,5595
2025,Mock,RVCE,Information Science and Engineering,EWS,5654
2025,Round 1,RVCE,Information Science and Engineering,EWS,5604
2025,Round 2,RVCE,Information Science and Engineering,EWS,6024
2025,Extended,RVCE,Information Science and Engineering,EWS,6303
2025,Mock,RVCE,Information Science and Engineering,GMK,6272
2025,Round 1,RVCE,Information Science and Engineering,GMK,6600
2025,Round 2,RVCE,Information Science and Engineering,GMK,5708
2025,Extended,RVCE,Information Science and Engineering,GMK,6723
2025,Mock,RVCE,Electronics and Communication Engineering,GM,7070
2025,Round 1,RVCE,Electronics and Communication Engineering,GM,7505
2025,Round 2,RVCE,Electronics and Communication Engineering,GM,7465
2025,Extended,RVCE,Electronics and Communication Engineering,GM,7202
2025,Mock,RVCE,Electronics and Communication Engineering,OBC,9661
2025,Round 1,RVCE,Electronics and Communication Engineering,OBC,8255
2025,Round 2,RVCE,Electronics and Communication Engineering,OBC,8430
2025,Extended,RVCE,Electronics and Communication Engineering,OBC,9977
2025,Mock,RVCE,Electronics and Communication Engineering,SC,15528
2025,Round 1,RVCE,Electronics and Communication Engineering,SC,14327
2025,Round 2,RVCE,Electronics and Communication Engineering,SC,15467
2025,Extended,RVCE,Electronics and Communication Engineering,SC,14793
2025,Mock,RVCE,Electronics and Communication Engineering,ST,17166
2025,Round 1,RVCE,Electronics and Communication Engineering,ST,16955
2025,Round 2,RVCE,Electronics and Communication Engineering,ST,16423
2025,Extended,RVCE,Electronics and Communication Engineering,ST,15859
2025,Mock,RVCE,Electronics and Communication Engineering,1G,9361
2025,Round 1,RVCE,Electronics and Communication Engineering,1G,9438
2025,Round 2,RVCE,Electronics and Communication Engineering,1G,8869
2025,Extended,RVCE,Electronics and Communication Engineering,1G,10694
2025,Mock,RVCE,Electronics and Communication Engineering,2A,9079
2025,Round 1,RVCE,Electronics and Communication Engineering,2A,8049
2025,Round 2,RVCE,Electronics and Communication Engineering,2A,9384
2025,Extended,RVCE,Electronics and Communication Engineering,2A,8266
2025,Mock,RVCE,Electronics and Communication Engineering,2B,9197
2025,Round 1,RVCE,Electronics and Communication Engineering,2B,8384
2025,Round 2,RVCE,Electronics and Communication Engineering,2B,9603
2025,Extended,RVCE,Electronics and Communication Engineering,2B,8825
2025,Mock,RVCE,Electronics and Communication Engineering,3A,7633
2025,Round 1,RVCE,Electronics and Communication Engineering,3A,8063
2025,Round 2,RVCE,Electronics and Communication Engineering,3A,9179
2025,Extended,RVCE,Electronics and Communication Engineering,3A,8476
2025,Mock,RVCE,Electronics and Communication Engineering,3B,7851
2025,Round 1,RVCE,Electronics and Communication Engineering,3B,8464
2025,Round 2,RVCE,Electronics and Communication Engineering,3B,8686
2025,Extended,RVCE,Electronics and Communication Engineering,3B,9317
2025,Mock,RVCE,Electronics and Communication Engineering,EWS,7905
2025,Round 1,RVCE,Electronics and Communication Engineering,EWS,8434
2025,Round 2,RVCE,Electronics and Communication Engineering,EWS,9034
2025,Extended,RVCE,Electronics and Communication Engineering,EWS,8316
2025,Mock,RVCE,Electronics and Communication Engineering,GMK,7671
2025,Round 1,RVCE,Electronics and Communication Engineering,GMK,8652
2025,Round 2,RVCE,Electronics and Communication Engineering,GMK,8185
2025,Extended,RVCE,Electronics and Communication Engineering,GMK,7888
2025,Mock,RVCE,Electrical and Electronics Engineering,GM,10326
2025,Round 1,RVCE,Electrical and Electronics Engineering,GM,10003
2025,Round 2,RVCE,Electrical and Electronics Engineering,GM,9509
2025,Extended,RVCE,Electrical and Electronics Engineering,GM,9890
2025,Mock,RVCE,Electrical and Electronics Engineering,OBC,11814
2025,Round 1,RVCE,Electrical and Electronics Engineering,OBC,13160
2025,Round 2,RVCE,Electrical and Electronics Engineering,OBC,12803
2025,Extended,RVCE,Electrical and Electronics Engineering,OBC,12436
2025,Mock,RVCE,Electrical and Electronics Engineering,SC,18440
2025,Round 1,RVCE,Electrical and Electronics Engineering,SC,18278
2025,Round 2,RVCE,Electrical and Electronics Engineering,SC,17998
2025,Extended,RVCE,Electrical and Electronics Engineering,SC,17578
2025,Mock,RVCE,Electrical and Electronics Engineering,ST,19647
2025,Round 1,RVCE,Electrical and Electronics Engineering,ST,19706
2025,Round 2,RVCE,Electrical and Electronics Engineering,ST,19277
2025,Extended,RVCE,Electrical and Electronics Engineering,ST,20486
2025,Mock,RVCE,Electrical and Electronics Engineering,1G,12104
2025,Round 1,RVCE,Electrical and Electronics Engineering,1G,11777
2025,Round 2,RVCE,Electrical and Electronics Engineering,1G,12357
2025,Extended,RVCE,Electrical and Electronics Engineering,1G,13413
2025,Mock,RVCE,Electrical and Electronics Engineering,2A,12345
2025,Round 1,RVCE,Electrical and Electronics Engineering,2A,11666
2025,Round 2,RVCE,Electrical and Electronics Engineering,2A,12216
2025,Extended,RVCE,Electrical and Electronics Engineering,2A,11072
2025,Mock,RVCE,Electrical and Electronics Engineering,2B,11788
2025,Round 1,RVCE,Electrical and Electronics Engineering,2B,13038
2025,Round 2,RVCE,Electrical and Electronics Engineering,2B,12105
2025,Extended,RVCE,Electrical and Electronics Engineering,2B,11622
2025,Mock,RVCE,Electrical and Electronics Engineering,3A,10410
2025,Round 1,RVCE,Electrical and Electronics Engineering,3A,11904
2025,Round 2,RVCE,Electrical and Electronics Engineering,3A,11331
2025,Extended,RVCE,Electrical and Electronics Engineering,3A,10271
2025,Mock,RVCE,Electrical and Electronics Engineering,3B,12494
2025,Round 1,RVCE,Electrical and Electronics Engineering,3B,11673
2025,Round 2,RVCE,Electrical and Electronics Engineering,3B,11504
2025,Extended,RVCE,Electrical and Electronics Engineering,3B,12066
2025,Mock,RVCE,Electrical and Electronics Engineering,EWS,11084
2025,Round 1,RVCE,Electrical and Electronics Engineering,EWS,11757
2025,Round 2,RVCE,Electrical and Electronics Engineering,EWS,11190
2025,Extended,RVCE,Electrical and Electronics Engineering,EWS,11176
2025,Mock,RVCE,Electrical and Electronics Engineering,GMK,10524
2025,Round 1,RVCE,Electrical and Electronics Engineering,GMK,12142
2025,Round 2,RVCE,Electrical and Electronics Engineering,GMK,11540
2025,Extended,RVCE,Electrical and Electronics Engineering,GMK,10458
2025,Mock,RVCE,Mechanical Engineering,GM,16181
2025,Round 1,RVCE,Mechanical Engineering,GM,14961
2025,Round 2,RVCE,Mechanical Engineering,GM,15885
2025,Extended,RVCE,Mechanical Engineering,GM,14434
2025,Mock,RVCE,Mechanical Engineering,OBC,17668
2025,Round 1,RVCE,Mechanical Engineering,OBC,16786
2025,Round 2,RVCE,Mechanical Engineering,OBC,16912
2025,Extended,RVCE,Mechanical Engineering,OBC,17470
2025,Mock,RVCE,Mechanical Engineering,SC,23815
2025,Round 1,RVCE,Mechanical Engineering,SC,23178
2025,Round 2,RVCE,Mechanical Engineering,SC,23133
2025,Extended,RVCE,Mechanical Engineering,SC,22524
2025,Mock,RVCE,Mechanical Engineering,ST,25476
2025,Round 1,RVCE,Mechanical Engineering,ST,24975
2025,Round 2,RVCE,Mechanical Engineering,ST,24684
2025,Extended,RVCE,Mechanical Engineering,ST,25356
2025,Mock,RVCE,Mechanical Engineering,1G,18736
2025,Round 1,RVCE,Mechanical Engineering,1G,18787
2025,Round 2,RVCE,Mechanical Engineering,1G,18488
2025,Extended,RVCE,Mechanical Engineering,1G,17275
2025,Mock,RVCE,Mechanical Engineering,2A,16735
2025,Round 1,RVCE,Mechanical Engineering,2A,16417
2025,Round 2,RVCE,Mechanical Engineering,2A,17019
2025,Extended,RVCE,Mechanical Engineering,2A,17979
2025,Mock,RVCE,Mechanical Engineering,2B,18436
2025,Round 1,RVCE,Mechanical Engineering,2B,17900
2025,Round 2,RVCE,Mechanical Engineering,2B,17435
2025,Extended,RVCE,Mechanical Engineering,2B,18376
2025,Mock,RVCE,Mechanical Engineering,3A,16139
2025,Round 1,RVCE,Mechanical Engineering,3A,16604
2025,Round 2,RVCE,Mechanical Engineering,3A,16673
2025,Extended,RVCE,Mechanical Engineering,3A,15721
2025,Mock,RVCE,Mechanical Engineering,3B,17587
2025,Round 1,RVCE,Mechanical Engineering,3B,16306
2025,Round 2,RVCE,Mechanical Engineering,3B,16391
2025,Extended,RVCE,Mechanical Engineering,3B,17521
2025,Mock,RVCE,Mechanical Engineering,EWS,16303
2025,Round 1,RVCE,Mechanical Engineering,EWS,16567
2025,Round 2,RVCE,Mechanical Engineering,EWS,16399
2025,Extended,RVCE,Mechanical Engineering,EWS,15733
2025,Mock,RVCE,Mechanical Engineering,GMK,16545
2025,Round 1,RVCE,Mechanical Engineering,GMK,16304
2025,Round 2,RVCE,Mechanical Engineering,GMK,16279
2025,Extended,RVCE,Mechanical Engineering,GMK,17862
2025,Mock,RVCE,Civil Engineering,GM,18196
2025,Round 1,RVCE,Civil Engineering,GM,17293
2025,Round 2,RVCE,Civil Engineering,GM,17574
2025,Extended,RVCE,Civil Engineering,GM,19087
2025,Mock,RVCE,Civil Engineering,OBC,19734
2025,Round 1,RVCE,Civil Engineering,OBC,20568
2025,Round 2,RVCE,Civil Engineering,OBC,21256
2025,Extended,RVCE,Civil Engineering,OBC,20175
2025,Mock,RVCE,Civil Engineering,SC,26276
2025,Round 1,RVCE,Civil Engineering,SC,26192
2025,Round 2,RVCE,Civil Engineering,SC,25385
2025,Extended,RVCE,Civil Engineering,SC,25808
2025,Mock,RVCE,Civil Engineering,ST,27242
2025,Round 1,RVCE,Civil Engineering,ST,27466
2025,Round 2,RVCE,Civil Engineering,ST,27228
2025,Extended,RVCE,Civil Engineering,ST,27225
2025,Mock,RVCE,Civil Engineering,1G,21902
2025,Round 1,RVCE,Civil Engineering,1G,21959
2025,Round 2,RVCE,Civil Engineering,1G,20674
2025,Extended,RVCE,Civil Engineering,1G,22180
2025,Mock,RVCE,Civil Engineering,2A,20917
2025,Round 1,RVCE,Civil Engineering,2A,20160
2025,Round 2,RVCE,Civil Engineering,2A,20107
2025,Extended,RVCE,Civil Engineering,2A,20707
2025,Mock,RVCE,Civil Engineering,2B,20213
2025,Round 1,RVCE,Civil Engineering,2B,21313
2025,Round 2,RVCE,Civil Engineering,2B,21356
2025,Extended,RVCE,Civil Engineering,2B,21572
2025,Mock,RVCE,Civil Engineering,3A,19521
2025,Round 1,RVCE,Civil Engineering,3A,19953
2025,Round 2,RVCE,Civil Engineering,3A,19192
2025,Extended,RVCE,Civil Engineering,3A,20391
2025,Mock,RVCE,Civil Engineering,3B,19240
2025,Round 1,RVCE,Civil Engineering,3B,20493
2025,Round 2,RVCE,Civil Engineering,3B,19887
2025,Extended,RVCE,Civil Engineering,3B,19329
2025,Mock,RVCE,Civil Engineering,EWS,19272
2025,Round 1,RVCE,Civil Engineering,EWS,20302
2025,Round 2,RVCE,Civil Engineering,EWS,19090
2025,Extended,RVCE,Civil Engineering,EWS,20475
2025,Mock,RVCE,Civil Engineering,GMK,20116
2025,Round 1,RVCE,Civil Engineering,GMK,20258
2025,Round 2,RVCE,Civil Engineering,GMK,19248
2025,Extended,RVCE,Civil Engineering,GMK,20829
2025,Mock,RVCE,Artificial Intelligence and Data Science,GM,7150
2025,Round 1,RVCE,Artificial Intelligence and Data Science,GM,7744
2025,Round 2,RVCE,Artificial Intelligence and Data Science,GM,7392
2025,Extended,RVCE,Artificial Intelligence and Data Science,GM,6930
2025,Mock,RVCE,Artificial Intelligence and Data Science,OBC,10011
2025,Round 1,RVCE,Artificial Intelligence and Data Science,OBC,10439
2025,Round 2,RVCE,Artificial Intelligence and Data Science,OBC,9745
2025,Extended,RVCE,Artificial Intelligence and Data Science,OBC,10684
2025,Mock,RVCE,Artificial Intelligence and Data Science,SC,15680
2025,Round 1,RVCE,Artificial Intelligence and Data Science,SC,14280
2025,Round 2,RVCE,Artificial Intelligence and Data Science,SC,15407
2025,Extended,RVCE,Artificial Intelligence and Data Science,SC,15700
2025,Mock,RVCE,Artificial Intelligence and Data Science,ST,17340
2025,Round 1,RVCE,Artificial Intelligence and Data Science,ST,17209
2025,Round 2,RVCE,Artificial Intelligence and Data Science,ST,16311
2025,Extended,RVCE,Artificial Intelligence and Data Science,ST,16498
2025,Mock,RVCE,Artificial Intelligence and Data Science,1G,11087
2025,Round 1,RVCE,Artificial Intelligence and Data Science,1G,10127
2025,Round 2,RVCE,Artificial Intelligence and Data Science,1G,9536
2025,Extended,RVCE,Artificial Intelligence and Data Science,1G,10306
2025,Mock,RVCE,Artificial Intelligence and Data Science,2A,9260
2025,Round 1,RVCE,Artificial Intelligence and Data Science,2A,9341
2025,Round 2,RVCE,Artificial Intelligence and Data Science,2A,8257
2025,Extended,RVCE,Artificial Intelligence and Data Science,2A,8674
2025,Mock,RVCE,Artificial Intelligence and Data Science,2B,8993
2025,Round 1,RVCE,Artificial Intelligence and Data Science,2B,9066
2025,Round 2,RVCE,Artificial Intelligence and Data Science,2B,10675
2025,Extended,RVCE,Artificial Intelligence and Data Science,2B,10598
2025,Mock,RVCE,Artificial Intelligence and Data Science,3A,8494
2025,Round 1,RVCE,Artificial Intelligence and Data Science,3A,9212
2025,Round 2,RVCE,Artificial Intelligence and Data Science,3A,7788
2025,Extended,RVCE,Artificial Intelligence and Data Science,3A,8097
2025,Mock,RVCE,Artificial Intelligence and Data Science,3B,8353
2025,Round 1,RVCE,Artificial Intelligence and Data Science,3B,9269
2025,Round 2,RVCE,Artificial Intelligence and Data Science,3B,9806
2025,Extended,RVCE,Artificial Intelligence and Data Science,3B,9306
2025,Mock,RVCE,Artificial Intelligence and Data Science,EWS,9306
2025,Round 1,RVCE,Artificial Intelligence and Data Science,EWS,8765
2025,Round 2,RVCE,Artificial Intelligence and Data Science,EWS,9135
2025,Extended,RVCE,Artificial Intelligence and Data Science,EWS,7957
2025,Mock,RVCE,Artificial Intelligence and Data Science,GMK,7990
2025,Round 1,RVCE,Artificial Intelligence and Data Science,GMK,9436
2025,Round 2,RVCE,Artificial Intelligence and Data Science,GMK,9611
2025,Extended,RVCE,Artificial Intelligence and Data Science,GMK,9565
2025,Mock,RVCE,Biotechnology,GM,19841
2025,Round 1,RVCE,Biotechnology,GM,21027
2025,Round 2,RVCE,Biotechnology,GM,19552
2025,Extended,RVCE,Biotechnology,GM,20847
2025,Mock,RVCE,Biotechnology,OBC,21881
2025,Round 1,RVCE,Biotechnology,OBC,23417
2025,Round 2,RVCE,Biotechnology,OBC,22481
2025,Extended,RVCE,Biotechnology,OBC,23522
2025,Mock,RVCE,Biotechnology,SC,27370
2025,Round 1,RVCE,Biotechnology,SC,28843
2025,Round 2,RVCE,Biotechnology,SC,28699
2025,Extended,RVCE,Biotechnology,SC,28484
2025,Mock,RVCE,Biotechnology,ST,30366
2025,Round 1,RVCE,Biotechnology,ST,29788
2025,Round 2,RVCE,Biotechnology,ST,29883
2025,Extended,RVCE,Biotechnology,ST,29873
2025,Mock,RVCE,Biotechnology,1G,22547
2025,Round 1,RVCE,Biotechnology,1G,23341
2025,Round 2,RVCE,Biotechnology,1G,22369
2025,Extended,RVCE,Biotechnology,1G,23168
2025,Mock,RVCE,Biotechnology,2A,22245
2025,Round 1,RVCE,Biotechnology,2A,23097
2025,Round 2,RVCE,Biotechnology,2A,22463
2025,Extended,RVCE,Biotechnology,2A,21917
2025,Mock,RVCE,Biotechnology,2B,23489
2025,Round 1,RVCE,Biotechnology,2B,23266
2025,Round 2,RVCE,Biotechnology,2B,21776
2025,Extended,RVCE,Biotechnology,2B,22593
2025,Mock,RVCE,Biotechnology,3A,21946
2025,Round 1,RVCE,Biotechnology,3A,21762
2025,Round 2,RVCE,Biotechnology,3A,22160
2025,Extended,RVCE,Biotechnology,3A,20942
2025,Mock,RVCE,Biotechnology,3B,22743
2025,Round 1,RVCE,Biotechnology,3B,22494
2025,Round 2,RVCE,Biotechnology,3B,21467
2025,Extended,RVCE,Biotechnology,3B,21856
2025,Mock,RVCE,Biotechnology,EWS,21134
2025,Round 1,RVCE,Biotechnology,EWS,20971
2025,Round 2,RVCE,Biotechnology,EWS,22512
2025,Extended,RVCE,Biotechnology,EWS,21117
2025,Mock,RVCE,Biotechnology,GMK,22833
2025,Round 1,RVCE,Biotechnology,GMK,22186
2025,Round 2,RVCE,Biotechnology,GMK,22561
2025,Extended,RVCE,Biotechnology,GMK,21671
2025,Mock,RVCE,Data Science,GM,7037
2025,Round 1,RVCE,Data Science,GM,8083
2025,Round 2,RVCE,Data Science,GM,7350
2025,Extended,RVCE,Data Science,GM,7726
2025,Mock,RVCE,Data Science,OBC,10256
2025,Round 1,RVCE,Data Science,OBC,9536
2025,Round 2,RVCE,Data Science,OBC,9519
2025,Extended,RVCE,Data Science,OBC,10558
2025,Mock,RVCE,Data Science,SC,15705
2025,Round 1,RVCE,Data Science,SC,15164
2025,Round 2,RVCE,Data Science,SC,14439
2025,Extended,RVCE,Data Science,SC,16018
2025,Mock,RVCE,Data Science,ST,17498
2025,Round 1,RVCE,Data Science,ST,16566
2025,Round 2,RVCE,Data Science,ST,16973
2025,Extended,RVCE,Data Science,ST,16727
2025,Mock,RVCE,Data Science,1G,10741
2025,Round 1,RVCE,Data Science,1G,9649
2025,Round 2,RVCE,Data Science,1G,9674
2025,Extended,RVCE,Data Science,1G,10552
2025,Mock,RVCE,Data Science,2A,9574
2025,Round 1,RVCE,Data Science,2A,8623
2025,Round 2,RVCE,Data Science,2A,8888
2025,Extended,RVCE,Data Science,2A,10078
2025,Mock,RVCE,Data Science,2B,10817
2025,Round 1,RVCE,Data Science,2B,10264
2025,Round 2,RVCE,Data Science,2B,9067
2025,Extended,RVCE,Data Science,2B,10165
2025,Mock,RVCE,Data Science,3A,8905
2025,Round 1,RVCE,Data Science,3A,9525
2025,Round 2,RVCE,Data Science,3A,8934
2025,Extended,RVCE,Data Science,3A,9427
2025,Mock,RVCE,Data Science,3B,9070
2025,Round 1,RVCE,Data Science,3B,9009
2025,Round 2,RVCE,Data Science,3B,8749
2025,Extended,RVCE,Data Science,3B,9650
2025,Mock,RVCE,Data Science,EWS,7981
2025,Round 1,RVCE,Data Science,EWS,8727
2025,Round 2,RVCE,Data Science,EWS,9377
2025,Extended,RVCE,Data Science,EWS,8361
2025,Mock,RVCE,Data Science,GMK,9226
2025,Round 1,RVCE,Data Science,GMK,9513
2025,Round 2,RVCE,Data Science,GMK,8573
2025,Extended,RVCE,Data Science,GMK,9568
2025,Mock,RVCE,Robotics and Automation Engineering,GM,7920
2025,Round 1,RVCE,Robotics and Automation Engineering,GM,7751
2025,Round 2,RVCE,Robotics and Automation Engineering,GM,8978
2025,Extended,RVCE,Robotics and Automation Engineering,GM,8296
2025,Mock,RVCE,Robotics and Automation Engineering,OBC,10774
2025,Round 1,RVCE,Robotics and Automation Engineering,OBC,10554
2025,Round 2,RVCE,Robotics and Automation Engineering,OBC,11270
2025,Extended,RVCE,Robotics and Automation Engineering,OBC,11016
2025,Mock,RVCE,Robotics and Automation Engineering,SC,16187
2025,Round 1,RVCE,Robotics and Automation Engineering,SC,15340
2025,Round 2,RVCE,Robotics and Automation Engineering,SC,17119
2025,Extended,RVCE,Robotics and Automation Engineering,SC,15643
2025,Mock,RVCE,Robotics and Automation Engineering,ST,17465
2025,Round 1,RVCE,Robotics and Automation Engineering,ST,17569
2025,Round 2,RVCE,Robotics and Automation Engineering,ST,18200
2025,Extended,RVCE,Robotics and Automation Engineering,ST,18375
2025,Mock,RVCE,Robotics and Automation Engineering,1G,11461
2025,Round 1,RVCE,Robotics and Automation Engineering,1G,10260
2025,Round 2,RVCE,Robotics and Automation Engineering,1G,11065
2025,Extended,RVCE,Robotics and Automation Engineering,1G,10775
2025,Mock,RVCE,Robotics and Automation Engineering,2A,10971
2025,Round 1,RVCE,Robotics and Automation Engineering,2A,10321
2025,Round 2,RVCE,Robotics and Automation Engineering,2A,10998
2025,Extended,RVCE,Robotics and Automation Engineering,2A,9313
2025,Mock,RVCE,Robotics and Automation Engineering,2B,10900
2025,Round 1,RVCE,Robotics and Automation Engineering,2B,10630
2025,Round 2,RVCE,Robotics and Automation Engineering,2B,10465
2025,Extended,RVCE,Robotics and Automation Engineering,2B,9803
2025,Mock,RVCE,Robotics and Automation Engineering,3A,10008
2025,Round 1,RVCE,Robotics and Automation Engineering,3A,9144
2025,Round 2,RVCE,Robotics and Automation Engineering,3A,10551
2025,Extended,RVCE,Robotics and Automation Engineering,3A,9032
2025,Mock,RVCE,Robotics and Automation Engineering,3B,10487
2025,Round 1,RVCE,Robotics and Automation Engineering,3B,10316
2025,Round 2,RVCE,Robotics and Automation Engineering,3B,10493
2025,Extended,RVCE,Robotics and Automation Engineering,3B,10259
2025,Mock,RVCE,Robotics and Automation Engineering,EWS,10533
2025,Round 1,RVCE,Robotics and Automation Engineering,EWS,10662
2025,Round 2,RVCE,Robotics and Automation Engineering,EWS,9904
2025,Extended,RVCE,Robotics and Automation Engineering,EWS,10105
2025,Mock,RVCE,Robotics and Automation Engineering,GMK,9551
2025,Round 1,RVCE,Robotics and Automation Engineering,GMK,9461
2025,Round 2,RVCE,Robotics and Automation Engineering,GMK,9436
2025,Extended,RVCE,Robotics and Automation Engineering,GMK,9338
2025,Mock,BMSCE,Computer Science and Engineering,GM,2808
2025,Round 1,BMSCE,Computer Science and Engineering,GM,1992
2025,Round 2,BMSCE,Computer Science and Engineering,GM,2033
2025,Extended,BMSCE,Computer Science and Engineering,GM,3009
2025,Mock,BMSCE,Computer Science and Engineering,OBC,6108
2025,Round 1,BMSCE,Computer Science and Engineering,OBC,5709
2025,Round 2,BMSCE,Computer Science and Engineering,OBC,5941
2025,Extended,BMSCE,Computer Science and Engineering,OBC,4549
2025,Mock,BMSCE,Computer Science and Engineering,SC,11698
2025,Round 1,BMSCE,Computer Science and Engineering,SC,10829
2025,Round 2,BMSCE,Computer Science and Engineering,SC,10595
2025,Extended,BMSCE,Computer Science and Engineering,SC,11498
2025,Mock,BMSCE,Computer Science and Engineering,ST,13610
2025,Round 1,BMSCE,Computer Science and Engineering,ST,12761
2025,Round 2,BMSCE,Computer Science and Engineering,ST,13470
2025,Extended,BMSCE,Computer Science and Engineering,ST,13084
2025,Mock,BMSCE,Computer Science and Engineering,1G,5618
2025,Round 1,BMSCE,Computer Science and Engineering,1G,5639
2025,Round 2,BMSCE,Computer Science and Engineering,1G,5111
2025,Extended,BMSCE,Computer Science and Engineering,1G,5115
2025,Mock,BMSCE,Computer Science and Engineering,2A,4631
2025,Round 1,BMSCE,Computer Science and Engineering,2A,4715
2025,Round 2,BMSCE,Computer Science and Engineering,2A,5067
2025,Extended,BMSCE,Computer Science and Engineering,2A,4708
2025,Mock,BMSCE,Computer Science and Engineering,2B,4297
2025,Round 1,BMSCE,Computer Science and Engineering,2B,5935
2025,Round 2,BMSCE,Computer Science and Engineering,2B,4901
2025,Extended,BMSCE,Computer Science and Engineering,2B,5068
2025,Mock,BMSCE,Computer Science and Engineering,3A,3885
2025,Round 1,BMSCE,Computer Science and Engineering,3A,3601
2025,Round 2,BMSCE,Computer Science and Engineering,3A,3383
2025,Extended,BMSCE,Computer Science and Engineering,3A,3684
2025,Mock,BMSCE,Computer Science and Engineering,3B,4295
