Year,Round,College,Branch,Category,Cutoff_Rank
2020,Extended,RVCE,Civil Engineering,Christian,17330
2020,Mock,RVCE,Civil Engineering,Muslim,17481
2020,Round 1,RVCE,Civil Engineering,Muslim,17446
2020,Round 2,RVCE,Civil Engineering,Muslim,19141
2020,Extended,RVCE,Civil Engineering,Muslim,18554
2020,Mock,RVCE,Civil Engineering,Others,18800
2020,Round 1,RVCE,Civil Engineering,Others,18608
2020,Round 2,RVCE,Civil Engineering,Others,18228
2020,Extended,RVCE,Civil Engineering,Others,18869
2020,Mock,RVCE,Artificial Intelligence and Data Science,GM,6641
2020,Round 1,RVCE,Artificial Intelligence and Data Science,GM,6895
2020,Round 2,RVCE,Artificial Intelligence and Data Science,GM,6067
2020,Extended,RVCE,Artificial Intelligence and Data Science,GM,7019
2020,Mock,RVCE,Artificial Intelligence and Data Science,HKR,7145
2020,Round 1,RVCE,Artificial Intelligence and Data Science,HKR,7745
2020,Round 2,RVCE,Artificial Intelligence and Data Science,HKR,7182
2020,Extended,RVCE,Artificial Intelligence and Data Science,HKR,7331
2020,Mock,RVCE,Artificial Intelligence and Data Science,Tulu,8069
2020,Round 1,RVCE,Artificial Intelligence and Data Science,Tulu,9138
2020,Round 2,RVCE,Artificial Intelligence and Data Science,Tulu,9103
2020,Extended,RVCE,Artificial Intelligence and Data Science,Tulu,8304
2020,Mock,RVCE,Artificial Intelligence and Data Science,Christian,8921
2020,Round 1,RVCE,Artificial Intelligence and Data Science,Christian,9212
2020,Round 2,RVCE,Artificial Intelligence and Data Science,Christian,9886
2020,Extended,RVCE,Artificial Intelligence and Data Science,Christian,9134
2020,Mock,RVCE,Artificial Intelligence and Data Science,Muslim,9252
2020,Round 1,RVCE,Artificial Intelligence and Data Science,Muslim,9138
2020,Round 2,RVCE,Artificial Intelligence and Data Science,Muslim,9055
2020,Extended,RVCE,Artificial Intelligence and Data Science,Muslim,8414
2020,Mock,RVCE,Artificial Intelligence and Data Science,Others,10119
2020,Round 1,RVCE,Artificial Intelligence and Data Science,Others,9141
2020,Round 2,RVCE,Artificial Intelligence and Data Science,Others,9886
2020,Extended,RVCE,Artificial Intelligence and Data Science,Others,8947
2020,Mock,RVCE,Biotechnology,GM,14475
2020,Round 1,RVCE,Biotechnology,GM,13745
2020,Round 2,RVCE,Biotechnology,GM,14859
2020,Extended,RVCE,Biotechnology,GM,15305
2020,Mock,RVCE,Biotechnology,HKR,16283
2020,Round 1,RVCE,Biotechnology,HKR,15381
2020,Round 2,RVCE,Biotechnology,HKR,15807
2020,Extended,RVCE,Biotechnology,HKR,15746
2020,Mock,RVCE,Biotechnology,Tulu,16504
2020,Round 1,RVCE,Biotechnology,Tulu,15767
2020,Round 2,RVCE,Biotechnology,Tulu,16064
2020,Extended,RVCE,Biotechnology,Tulu,16140
2020,Mock,RVCE,Biotechnology,Christian,17178
2020,Round 1,RVCE,Biotechnology,Christian,16258
2020,Round 2,RVCE,Biotechnology,Christian,17296
2020,Extended,RVCE,Biotechnology,Christian,17465
2020,Mock,RVCE,Biotechnology,Muslim,18046
2020,Round 1,RVCE,Biotechnology,Muslim,16749
2020,Round 2,RVCE,Biotechnology,Muslim,17956
2020,Extended,RVCE,Biotechnology,Muslim,18052
2020,Mock,RVCE,Biotechnology,Others,17382
2020,Round 1,RVCE,Biotechnology,Others,18351
2020,Round 2,RVCE,Biotechnology,Others,17940
2020,Extended,RVCE,Biotechnology,Others,17316
2020,Mock,RVCE,Data Science,GM,7605
2020,Round 1,RVCE,Data Science,GM,6736
2020,Round 2,RVCE,Data Science,GM,6601
2020,Extended,RVCE,Data Science,GM,6345
2020,Mock,RVCE,Data Science,HKR,8000
2020,Round 1,RVCE,Data Science,HKR,8642
2020,Round 2,RVCE,Data Science,HKR,8141
2020,Extended,RVCE,Data Science,HKR,8423
2020,Mock,RVCE,Data Science,Tulu,9073
2020,Round 1,RVCE,Data Science,Tulu,9182
2020,Round 2,RVCE,Data Science,Tulu,9393
2020,Extended,RVCE,Data Science,Tulu,8199
2020,Mock,RVCE,Data Science,Christian,9431
2020,Round 1,RVCE,Data Science,Christian,8661
2020,Round 2,RVCE,Data Science,Christian,8873
2020,Extended,RVCE,Data Science,Christian,9158
2020,Mock,RVCE,Data Science,Muslim,9001
2020,Round 1,RVCE,Data Science,Muslim,9911
2020,Round 2,RVCE,Data Science,Muslim,10121
2020,Extended,RVCE,Data Science,Muslim,8851
2020,Mock,RVCE,Data Science,Others,9489
2020,Round 1,RVCE,Data Science,Others,10495
2020,Round 2,RVCE,Data Science,Others,10433
2020,Extended,RVCE,Data Science,Others,8995
2020,Mock,RVCE,Robotics and Automation Engineering,GM,8259
2020,Round 1,RVCE,Robotics and Automation Engineering,GM,9496
2020,Round 2,RVCE,Robotics and Automation Engineering,GM,8948
2020,Extended,RVCE,Robotics and Automation Engineering,GM,8288
2020,Mock,RVCE,Robotics and Automation Engineering,HKR,9954
2020,Round 1,RVCE,Robotics and Automation Engineering,HKR,10022
2020,Round 2,RVCE,Robotics and Automation Engineering,HKR,10389
2020,Extended,RVCE,Robotics and Automation Engineering,HKR,9732
2020,Mock,RVCE,Robotics and Automation Engineering,Tulu,11525
2020,Round 1,RVCE,Robotics and Automation Engineering,Tulu,11854
2020,Round 2,RVCE,Robotics and Automation Engineering,Tulu,10853
2020,Extended,RVCE,Robotics and Automation Engineering,Tulu,11494
2020,Mock,RVCE,Robotics and Automation Engineering,Christian,12025
2020,Round 1,RVCE,Robotics and Automation Engineering,Christian,11946
2020,Round 2,RVCE,Robotics and Automation Engineering,Christian,11037
2020,Extended,RVCE,Robotics and Automation Engineering,Christian,11680
2020,Mock,RVCE,Robotics and Automation Engineering,Muslim,11200
2020,Round 1,RVCE,Robotics and Automation Engineering,Muslim,11879
2020,Round 2,RVCE,Robotics and Automation Engineering,Muslim,11550
2020,Extended,RVCE,Robotics and Automation Engineering,Muslim,11056
2020,Mock,RVCE,Robotics and Automation Engineering,Others,12832
2020,Round 1,RVCE,Robotics and Automation Engineering,Others,12905
2020,Round 2,RVCE,Robotics and Automation Engineering,Others,12298
2020,Extended,RVCE,Robotics and Automation Engineering,Others,12406
2020,Mock,BMSCE,Computer Science and Engineering,GM,3655
2020,Round 1,BMSCE,Computer Science and Engineering,GM,3081
2020,Round 2,BMSCE,Computer Science and Engineering,GM,3081
2020,Extended,BMSCE,Computer Science and Engineering,GM,4035
2020,Mock,BMSCE,Computer Science and Engineering,HKR,5003
2020,Round 1,BMSCE,Computer Science and Engineering,HKR,5324
2020,Round 2,BMSCE,Computer Science and Engineering,HKR,4760
2020,Extended,BMSCE,Computer Science and Engineering,HKR,4430
2020,Mock,BMSCE,Computer Science and Engineering,Tulu,4741
2020,Round 1,BMSCE,Computer Science and Engineering,Tulu,6207
2020,Round 2,BMSCE,Computer Science and Engineering,Tulu,6107
2020,Extended,BMSCE,Computer Science and Engineering,Tulu,6196
2020,Mock,BMSCE,Computer Science and Engineering,Christian,5238
2020,Round 1,BMSCE,Computer Science and Engineering,Christian,6368
2020,Round 2,BMSCE,Computer Science and Engineering,Christian,6165
2020,Extended,BMSCE,Computer Science and Engineering,Christian,5307
2020,Mock,BMSCE,Computer Science and Engineering,Muslim,6356
2020,Round 1,BMSCE,Computer Science and Engineering,Muslim,6686
2020,Round 2,BMSCE,Computer Science and Engineering,Muslim,6155
2020,Extended,BMSCE,Computer Science and Engineering,Muslim,6575
2020,Mock,BMSCE,Computer Science and Engineering,Others,6000
2020,Round 1,BMSCE,Computer Science and Engineering,Others,6599
2020,Round 2,BMSCE,Computer Science and Engineering,Others,7488
2020,Extended,BMSCE,Computer Science and Engineering,Others,5982
2020,Mock,BMSCE,Information Science and Engineering,GM,5651
2020,Round 1,BMSCE,Information Science and Engineering,GM,6074
2020,Round 2,BMSCE,Information Science and Engineering,GM,5361
2020,Extended,BMSCE,Information Science and Engineering,GM,6017
2020,Mock,BMSCE,Information Science and Engineering,HKR,6401
2020,Round 1,BMSCE,Information Science and Engineering,HKR,6770
2020,Round 2,BMSCE,Information Science and Engineering,HKR,6799
2020,Extended,BMSCE,Information Science and Engineering,HKR,6069
2020,Mock,BMSCE,Information Science and Engineering,Tulu,7133
2020,Round 1,BMSCE,Information Science and Engineering,Tulu,7685
2020,Round 2,BMSCE,Information Science and Engineering,Tulu,6779
2020,Extended,BMSCE,Information Science and Engineering,Tulu,7502
2020,Mock,BMSCE,Information Science and Engineering,Christian,8376
2020,Round 1,BMSCE,Information Science and Engineering,Christian,8660
2020,Round 2,BMSCE,Information Science and Engineering,Christian,7557
2020,Extended,BMSCE,Information Science and Engineering,Christian,8674
2020,Mock,BMSCE,Information Science and Engineering,Muslim,7783
2020,Round 1,BMSCE,Information Science and Engineering,Muslim,7806
2020,Round 2,BMSCE,Information Science and Engineering,Muslim,7440
2020,Extended,BMSCE,Information Science and Engineering,Muslim,8670
2020,Mock,BMSCE,Information Science and Engineering,Others,8343
2020,Round 1,BMSCE,Information Science and Engineering,Others,7820
2020,Round 2,BMSCE,Information Science and Engineering,Others,9038
2020,Extended,BMSCE,Information Science and Engineering,Others,9449
2020,Mock,BMSCE,Electronics and Communication Engineering,GM,6221
2020,Round 1,BMSCE,Electronics and Communication Engineering,GM,7781
2020,Round 2,BMSCE,Electronics and Communication Engineering,GM,6829
2020,Extended,BMSCE,Electronics and Communication Engineering,GM,6744
2020,Mock,BMSCE,Electronics and Communication Engineering,HKR,7696
2020,Round 1,BMSCE,Electronics and Communication Engineering,HKR,7563
2020,Round 2,BMSCE,Electronics and Communication Engineering,HKR,8035
2020,Extended,BMSCE,Electronics and Communication Engineering,HKR,7947
2020,Mock,BMSCE,Electronics and Communication Engineering,Tulu,8768
2020,Round 1,BMSCE,Electronics and Communication Engineering,Tulu,9022
2020,Round 2,BMSCE,Electronics and Communication Engineering,Tulu,9583
2020,Extended,BMSCE,Electronics and Communication Engineering,Tulu,8601
2020,Mock,BMSCE,Electronics and Communication Engineering,Christian,10026
2020,Round 1,BMSCE,Electronics and Communication Engineering,Christian,9419
2020,Round 2,BMSCE,Electronics and Communication Engineering,Christian,10321
2020,Extended,BMSCE,Electronics and Communication Engineering,Christian,9501
2020,Mock,BMSCE,Electronics and Communication Engineering,Muslim,9718
2020,Round 1,BMSCE,Electronics and Communication Engineering,Muslim,9617
2020,Round 2,BMSCE,Electronics and Communication Engineering,Muslim,9702
2020,Extended,BMSCE,Electronics and Communication Engineering,Muslim,10629
2020,Mock,BMSCE,Electronics and Communication Engineering,Others,10280
2020,Round 1,BMSCE,Electronics and Communication Engineering,Others,9486
2020,Round 2,BMSCE,Electronics and Communication Engineering,Others,9913
2020,Extended,BMSCE,Electronics and Communication Engineering,Others,10153
2020,Mock,BMSCE,Electrical and Electronics Engineering,GM,8457
2020,Round 1,BMSCE,Electrical and Electronics Engineering,GM,8251
2020,Round 2,BMSCE,Electrical and Electronics Engineering,GM,8410
2020,Extended,BMSCE,Electrical and Electronics Engineering,GM,8977
2020,Mock,BMSCE,Electrical and Electronics Engineering,HKR,9936
2020,Round 1,BMSCE,Electrical and Electronics Engineering,HKR,9197
2020,Round 2,BMSCE,Electrical and Electronics Engineering,HKR,9566
2020,Extended,BMSCE,Electrical and Electronics Engineering,HKR,10054
2020,Mock,BMSCE,Electrical and Electronics Engineering,Tulu,9876
2020,Round 1,BMSCE,Electrical and Electronics Engineering,Tulu,9839
2020,Round 2,BMSCE,Electrical and Electronics Engineering,Tulu,11052
2020,Extended,BMSCE,Electrical and Electronics Engineering,Tulu,9984
2020,Mock,BMSCE,Electrical and Electronics Engineering,Christian,10396
2020,Round 1,BMSCE,Electrical and Electronics Engineering,Christian,11163
2020,Round 2,BMSCE,Electrical and Electronics Engineering,Christian,10701
2020,Extended,BMSCE,Electrical and Electronics Engineering,Christian,11144
2020,Mock,BMSCE,Electrical and Electronics Engineering,Muslim,11444
2020,Round 1,BMSCE,Electrical and Electronics Engineering,Muslim,10705
2020,Round 2,BMSCE,Electrical and Electronics Engineering,Muslim,11445
2020,Extended,BMSCE,Electrical and Electronics Engineering,Muslim,11329
2020,Mock,BMSCE,Electrical and Electronics Engineering,Others,11826
2020,Round 1,BMSCE,Electrical and Electronics Engineering,Others,11265
2020,Round 2,BMSCE,Electrical and Electronics Engineering,Others,10863
2020,Extended,BMSCE,Electrical and Electronics Engineering,Others,11077
2020,Mock,BMSCE,Mechanical Engineering,GM,14059
2020,Round 1,BMSCE,Mechanical Engineering,GM,12761
2020,Round 2,BMSCE,Mechanical Engineering,GM,14445
2020,Extended,BMSCE,Mechanical Engineering,GM,13166
2020,Mock,BMSCE,Mechanical Engineering,HKR,15323
2020,Round 1,BMSCE,Mechanical Engineering,HKR,15288
2020,Round 2,BMSCE,Mechanical Engineering,HKR,14046
2020,Extended,BMSCE,Mechanical Engineering,HKR,15143
2020,Mock,BMSCE,Mechanical Engineering,Tulu,15751
2020,Round 1,BMSCE,Mechanical Engineering,Tulu,14792
2020,Round 2,BMSCE,Mechanical Engineering,Tulu,16186
2020,Extended,BMSCE,Mechanical Engineering,Tulu,15999
2020,Mock,BMSCE,Mechanical Engineering,Christian,15572
2020,Round 1,BMSCE,Mechanical Engineering,Christian,16896
2020,Round 2,BMSCE,Mechanical Engineering,Christian,15344
2020,Extended,BMSCE,Mechanical Engineering,Christian,15878
2020,Mock,BMSCE,Mechanical Engineering,Muslim,15735
2020,Round 1,BMSCE,Mechanical Engineering,Muslim,16072
2020,Round 2,BMSCE,Mechanical Engineering,Muslim,16027
2020,Extended,BMSCE,Mechanical Engineering,Muslim,15706
2020,Mock,BMSCE,Mechanical Engineering,Others,16153
2020,Round 1,BMSCE,Mechanical Engineering,Others,17356
2020,Round 2,BMSCE,Mechanical Engineering,Others,16092
2020,Extended,BMSCE,Mechanical Engineering,Others,16610
2020,Mock,BMSCE,Civil Engineering,GM,16247
2020,Round 1,BMSCE,Civil Engineering,GM,16421
2020,Round 2,BMSCE,Civil Engineering,GM,15394
2020,Extended,BMSCE,Civil Engineering,GM,16231
2020,Mock,BMSCE,Civil Engineering,HKR,17018
2020,Round 1,BMSCE,Civil Engineering,HKR,16270
2020,Round 2,BMSCE,Civil Engineering,HKR,17613
2020,Extended,BMSCE,Civil Engineering,HKR,16572
2020,Mock,BMSCE,Civil Engineering,Tulu,17947
2020,Round 1,BMSCE,Civil Engineering,Tulu,16847
2020,Round 2,BMSCE,Civil Engineering,Tulu,17309
2020,Extended,BMSCE,Civil Engineering,Tulu,17429
2020,Mock,BMSCE,Civil Engineering,Christian,17451
2020,Round 1,BMSCE,Civil Engineering,Christian,18432
2020,Round 2,BMSCE,Civil Engineering,Christian,18278
2020,Extended,BMSCE,Civil Engineering,Christian,18340
2020,Mock,BMSCE,Civil Engineering,Muslim,19110
2020,Round 1,BMSCE,Civil Engineering,Muslim,19115
2020,Round 2,BMSCE,Civil Engineering,Muslim,19064
2020,Extended,BMSCE,Civil Engineering,Muslim,18193
2020,Mock,BMSCE,Civil Engineering,Others,18888
2020,Round 1,BMSCE,Civil Engineering,Others,18027
2020,Round 2,BMSCE,Civil Engineering,Others,17973
2020,Extended,BMSCE,Civil Engineering,Others,17753
2020,Mock,BMSCE,Artificial Intelligence and Data Science,GM,7408
2020,Round 1,BMSCE,Artificial Intelligence and Data Science,GM,7183
2020,Round 2,BMSCE,Artificial Intelligence and Data Science,GM,6621
2020,Extended,BMSCE,Artificial Intelligence and Data Science,GM,6149
2020,Mock,BMSCE,Artificial Intelligence and Data Science,HKR,7831
2020,Round 1,BMSCE,Artificial Intelligence and Data Science,HKR,7802
2020,Round 2,BMSCE,Artificial Intelligence and Data Science,HKR,7533
2020,Extended,BMSCE,Artificial Intelligence and Data Science,HKR,7658
2020,Mock,BMSCE,Artificial Intelligence and Data Science,Tulu,8759
2020,Round 1,BMSCE,Artificial Intelligence and Data Science,Tulu,8712
2020,Round 2,BMSCE,Artificial Intelligence and Data Science,Tulu,9278
2020,Extended,BMSCE,Artificial Intelligence and Data Science,Tulu,7810
2020,Mock,BMSCE,Artificial Intelligence and Data Science,Christian,9549
2020,Round 1,BMSCE,Artificial Intelligence and Data Science,Christian,9613
2020,Round 2,BMSCE,Artificial Intelligence and Data Science,Christian,8681
2020,Extended,BMSCE,Artificial Intelligence and Data Science,Christian,8531
2020,Mock,BMSCE,Artificial Intelligence and Data Science,Muslim,9543
2020,Round 1,BMSCE,Artificial Intelligence and Data Science,Muslim,9072
2020,Round 2,BMSCE,Artificial Intelligence and Data Science,Muslim,10119
2020,Extended,BMSCE,Artificial Intelligence and Data Science,Muslim,9285
2020,Mock,BMSCE,Artificial Intelligence and Data Science,Others,9053
2020,Round 1,BMSCE,Artificial Intelligence and Data Science,Others,9109
2020,Round 2,BMSCE,Artificial Intelligence and Data Science,Others,9910
2020,Extended,BMSCE,Artificial Intelligence and Data Science,Others,9561
2020,Mock,BMSCE,Biotechnology,GM,15134
2020,Round 1,BMSCE,Biotechnology,GM,14040
2020,Round 2,BMSCE,Biotechnology,GM,15302
2020,Extended,BMSCE,Biotechnology,GM,13968
2020,Mock,BMSCE,Biotechnology,HKR,16026
2020,Round 1,BMSCE,Biotechnology,HKR,16380
2020,Round 2,BMSCE,Biotechnology,HKR,15344
2020,Extended,BMSCE,Biotechnology,HKR,16539
2020,Mock,BMSCE,Biotechnology,Tulu,16767
2020,Round 1,BMSCE,Biotechnology,Tulu,16892
2020,Round 2,BMSCE,Biotechnology,Tulu,17098
2020,Extended,BMSCE,Biotechnology,Tulu,15802
2020,Mock,BMSCE,Biotechnology,Christian,17172
2020,Round 1,BMSCE,Biotechnology,Christian,16839
2020,Round 2,BMSCE,Biotechnology,Christian,17096
2020,Extended,BMSCE,Biotechnology,Christian,17234
2020,Mock,BMSCE,Biotechnology,Muslim,17150
2020,Round 1,BMSCE,Biotechnology,Muslim,18198
2020,Round 2,BMSCE,Biotechnology,Muslim,17016
2020,Extended,BMSCE,Biotechnology,Muslim,17966
2020,Mock,BMSCE,Biotechnology,Others,17327
2020,Round 1,BMSCE,Biotechnology,Others,16797
2020,Round 2,BMSCE,Biotechnology,Others,17045
2020,Extended,BMSCE,Biotechnology,Others,17059
2020,Mock,BMSCE,Data Science,GM,6133
2020,Round 1,BMSCE,Data Science,GM,7489
2020,Round 2,BMSCE,Data Science,GM,7027
2020,Extended,BMSCE,Data Science,GM,7092
2020,Mock,BMSCE,Data Science,HKR,7893
2020,Round 1,BMSCE,Data Science,HKR,8403
2020,Round 2,BMSCE,Data Science,HKR,8410
2020,Extended,BMSCE,Data Science,HKR,7242
2020,Mock,BMSCE,Data Science,Tulu,9416
2020,Round 1,BMSCE,Data Science,Tulu,8307
2020,Round 2,BMSCE,Data Science,Tulu,8760
2020,Extended,BMSCE,Data Science,Tulu,8283
2020,Mock,BMSCE,Data Science,Christian,9000
2020,Round 1,BMSCE,Data Science,Christian,9332
2020,Round 2,BMSCE,Data Science,Christian,10089
2020,Extended,BMSCE,Data Science,Christian,9077
2020,Mock,BMSCE,Data Science,Muslim,8882
2020,Round 1,BMSCE,Data Science,Muslim,9829
2020,Round 2,BMSCE,Data Science,Muslim,9812
2020,Extended,BMSCE,Data Science,Muslim,9344
2020,Mock,BMSCE,Data Science,Others,9122
2020,Round 1,BMSCE,Data Science,Others,9466
2020,Round 2,BMSCE,Data Science,Others,8996
2020,Extended,BMSCE,Data Science,Others,9263
2020,Mock,BMSCE,Robotics and Automation Engineering,GM,8662
2020,Round 1,BMSCE,Robotics and Automation Engineering,GM,9821
