Year,Round,College,Branch,Category,Cutoff_Rank
2023,Mock,RVCE,Robotics and Automation Engineering,GM,8112
2023,Round 1,RVCE,Robotics and Automation Engineering,GM,9087
2023,Round 2,RVCE,Robotics and Automation Engineering,GM,9170
2023,Extended,RVCE,Robotics and Automation Engineering,GM,9280
2023,Mock,RVCE,Robotics and Automation Engineering,HKR,10035
2023,Round 1,RVCE,Robotics and Automation Engineering,HKR,9371
2023,Round 2,RVCE,Robotics and Automation Engineering,HKR,10341
2023,Extended,RVCE,Robotics and Automation Engineering,HKR,10347
2023,Mock,RVCE,Robotics and Automation Engineering,Tulu,10616
2023,Round 1,RVCE,Robotics and Automation Engineering,Tulu,11587
2023,Round 2,RVCE,Robotics and Automation Engineering,Tulu,10049
2023,Extended,RVCE,Robotics and Automation Engineering,Tulu,10183
2023,Mock,RVCE,Robotics and Automation Engineering,Christian,12092
2023,Round 1,RVCE,Robotics and Automation Engineering,Christian,10719
2023,Round 2,RVCE,Robotics and Automation Engineering,Christian,10752
2023,Extended,RVCE,Robotics and Automation Engineering,Christian,11201
2023,Mock,RVCE,Robotics and Automation Engineering,Muslim,12073
2023,Round 1,RVCE,Robotics and Automation Engineering,Muslim,11057
2023,Round 2,RVCE,Robotics and Automation Engineering,Muslim,12364
2023,Extended,RVCE,Robotics and Automation Engineering,Muslim,11178
2023,Mock,RVCE,Robotics and Automation Engineering,Others,12550
2023,Round 1,RVCE,Robotics and Automation Engineering,Others,12506
2023,Round 2,RVCE,Robotics and Automation Engineering,Others,11443
2023,Extended,RVCE,Robotics and Automation Engineering,Others,11586
2023,Mock,BMSCE,Computer Science and Engineering,GM,3307
2023,Round 1,BMSCE,Computer Science and Engineering,GM,2591
2023,Round 2,BMSCE,Computer Science and Engineering,GM,2633
2023,Extended,BMSCE,Computer Science and Engineering,GM,4017
2023,Mock,BMSCE,Computer Science and Engineering,HKR,5390
2023,Round 1,BMSCE,Computer Science and Engineering,HKR,3608
2023,Round 2,BMSCE,Computer Science and Engineering,HKR,4870
2023,Extended,BMSCE,Computer Science and Engineering,HKR,3680
2023,Mock,BMSCE,Computer Science and Engineering,Tulu,4677
2023,Round 1,BMSCE,Computer Science and Engineering,Tulu,4601
2023,Round 2,BMSCE,Computer Science and Engineering,Tulu,5248
2023,Extended,BMSCE,Computer Science and Engineering,Tulu,4615
2023,Mock,BMSCE,Computer Science and Engineering,Christian,5268
2023,Round 1,BMSCE,Computer Science and Engineering,Christian,6524
2023,Round 2,BMSCE,Computer Science and Engineering,Christian,5936
2023,Extended,BMSCE,Computer Science and Engineering,Christian,6576
2023,Mock,BMSCE,Computer Science and Engineering,Muslim,5497
2023,Round 1,BMSCE,Computer Science and Engineering,Muslim,5548
2023,Round 2,BMSCE,Computer Science and Engineering,Muslim,5765
2023,Extended,BMSCE,Computer Science and Engineering,Muslim,5497
2023,Mock,BMSCE,Computer Science and Engineering,Others,6668
2023,Round 1,BMSCE,Computer Science and Engineering,Others,5849
2023,Round 2,BMSCE,Computer Science and Engineering,Others,5996
2023,Extended,BMSCE,Computer Science and Engineering,Others,6388
2023,Mock,BMSCE,Information Science and Engineering,GM,5555
2023,Round 1,BMSCE,Information Science and Engineering,GM,5171
2023,Round 2,BMSCE,Information Science and Engineering,GM,5686
2023,Extended,BMSCE,Information Science and Engineering,GM,5258
2023,Mock,BMSCE,Information Science and Engineering,HKR,6558
2023,Round 1,BMSCE,Information Science and Engineering,HKR,6574
2023,Round 2,BMSCE,Information Science and Engineering,HKR,6911
2023,Extended,BMSCE,Information Science and Engineering,HKR,6025
2023,Mock,BMSCE,Information Science and Engineering,Tulu,6654
2023,Round 1,BMSCE,Information Science and Engineering,Tulu,6936
2023,Round 2,BMSCE,Information Science and Engineering,Tulu,7625
2023,Extended,BMSCE,Information Science and Engineering,Tulu,7990
2023,Mock,BMSCE,Information Science and Engineering,Christian,7725
2023,Round 1,BMSCE,Information Science and Engineering,Christian,8326
2023,Round 2,BMSCE,Information Science and Engineering,Christian,8389
2023,Extended,BMSCE,Information Science and Engineering,Christian,7695
2023,Mock,BMSCE,Information Science and Engineering,Muslim,7543
2023,Round 1,BMSCE,Information Science and Engineering,Muslim,7973
2023,Round 2,BMSCE,Information Science and Engineering,Muslim,7486
2023,Extended,BMSCE,Information Science and Engineering,Muslim,7275
2023,Mock,BMSCE,Information Science and Engineering,Others,8531
2023,Round 1,BMSCE,Information Science and Engineering,Others,7507
2023,Round 2,BMSCE,Information Science and Engineering,Others,8103
2023,Extended,BMSCE,Information Science and Engineering,Others,8707
2023,Mock,BMSCE,Electronics and Communication Engineering,GM,6624
2023,Round 1,BMSCE,Electronics and Communication Engineering,GM,5933
2023,Round 2,BMSCE,Electronics and Communication Engineering,GM,6136
2023,Extended,BMSCE,Electronics and Communication Engineering,GM,6382
2023,Mock,BMSCE,Electronics and Communication Engineering,HKR,7906
2023,Round 1,BMSCE,Electronics and Communication Engineering,HKR,7324
2023,Round 2,BMSCE,Electronics and Communication Engineering,HKR,8148
2023,Extended,BMSCE,Electronics and Communication Engineering,HKR,7519
2023,Mock,BMSCE,Electronics and Communication Engineering,Tulu,8746
2023,Round 1,BMSCE,Electronics and Communication Engineering,Tulu,9273
2023,Round 2,BMSCE,Electronics and Communication Engineering,Tulu,8565
2023,Extended,BMSCE,Electronics and Communication Engineering,Tulu,8493
2023,Mock,BMSCE,Electronics and Communication Engineering,Christian,9825
2023,Round 1,BMSCE,Electronics and Communication Engineering,Christian,9853
2023,Round 2,BMSCE,Electronics and Communication Engineering,Christian,9297
2023,Extended,BMSCE,Electronics and Communication Engineering,Christian,8567
2023,Mock,BMSCE,Electronics and Communication Engineering,Muslim,9038
2023,Round 1,BMSCE,Electronics and Communication Engineering,Muslim,8847
2023,Round 2,BMSCE,Electronics and Communication Engineering,Muslim,10069
2023,Extended,BMSCE,Electronics and Communication Engineering,Muslim,10051
2023,Mock,BMSCE,Electronics and Communication Engineering,Others,9621
2023,Round 1,BMSCE,Electronics and Communication Engineering,Others,9062
2023,Round 2,BMSCE,Electronics and Communication Engineering,Others,9663
2023,Extended,BMSCE,Electronics and Communication Engineering,Others,9609
2023,Mock,BMSCE,Electrical and Electronics Engineering,GM,8345
2023,Round 1,BMSCE,Electrical and Electronics Engineering,GM,8832
2023,Round 2,BMSCE,Electrical and Electronics Engineering,GM,8522
2023,Extended,BMSCE,Electrical and Electronics Engineering,GM,7961
2023,Mock,BMSCE,Electrical and Electronics Engineering,HKR,9799
2023,Round 1,BMSCE,Electrical and Electronics Engineering,HKR,8734
2023,Round 2,BMSCE,Electrical and Electronics Engineering,HKR,9305
2023,Extended,BMSCE,Electrical and Electronics Engineering,HKR,10343
2023,Mock,BMSCE,Electrical and Electronics Engineering,Tulu,10726
2023,Round 1,BMSCE,Electrical and Electronics Engineering,Tulu,10892
2023,Round 2,BMSCE,Electrical and Electronics Engineering,Tulu,11092
2023,Extended,BMSCE,Electrical and Electronics Engineering,Tulu,10501
2023,Mock,BMSCE,Electrical and Electronics Engineering,Christian,10370
2023,Round 1,BMSCE,Electrical and Electronics Engineering,Christian,11300
2023,Round 2,BMSCE,Electrical and Electronics Engineering,Christian,11014
2023,Extended,BMSCE,Electrical and Electronics Engineering,Christian,11206
2023,Mock,BMSCE,Electrical and Electronics Engineering,Muslim,10634
2023,Round 1,BMSCE,Electrical and Electronics Engineering,Muslim,10394
2023,Round 2,BMSCE,Electrical and Electronics Engineering,Muslim,11558
2023,Extended,BMSCE,Electrical and Electronics Engineering,Muslim,10831
2023,Mock,BMSCE,Electrical and Electronics Engineering,Others,10442
2023,Round 1,BMSCE,Electrical and Electronics Engineering,Others,10931
2023,Round 2,BMSCE,Electrical and Electronics Engineering,Others,10512
2023,Extended,BMSCE,Electrical and Electronics Engineering,Others,11098
2023,Mock,BMSCE,Mechanical Engineering,GM,13189
2023,Round 1,BMSCE,Mechanical Engineering,GM,13815
2023,Round 2,BMSCE,Mechanical Engineering,GM,13446
2023,Extended,BMSCE,Mechanical Engineering,GM,13825
2023,Mock,BMSCE,Mechanical Engineering,HKR,13651
2023,Round 1,BMSCE,Mechanical Engineering,HKR,13642
2023,Round 2,BMSCE,Mechanical Engineering,HKR,15197
2023,Extended,BMSCE,Mechanical Engineering,HKR,14173
2023,Mock,BMSCE,Mechanical Engineering,Tulu,15276
2023,Round 1,BMSCE,Mechanical Engineering,Tulu,15193
2023,Round 2,BMSCE,Mechanical Engineering,Tulu,16012
2023,Extended,BMSCE,Mechanical Engineering,Tulu,14758
2023,Mock,BMSCE,Mechanical Engineering,Christian,16069
2023,Round 1,BMSCE,Mechanical Engineering,Christian,14909
2023,Round 2,BMSCE,Mechanical Engineering,Christian,14900
2023,Extended,BMSCE,Mechanical Engineering,Christian,15342
2023,Mock,BMSCE,Mechanical Engineering,Muslim,16409
2023,Round 1,BMSCE,Mechanical Engineering,Muslim,16894
2023,Round 2,BMSCE,Mechanical Engineering,Muslim,16736
2023,Extended,BMSCE,Mechanical Engineering,Muslim,16621
2023,Mock,BMSCE,Mechanical Engineering,Others,15874
2023,Round 1,BMSCE,Mechanical Engineering,Others,15703
2023,Round 2,BMSCE,Mechanical Engineering,Others,16169
2023,Extended,BMSCE,Mechanical Engineering,Others,15406
2023,Mock,BMSCE,Civil Engineering,GM,15953
2023,Round 1,BMSCE,Civil Engineering,GM,16023
2023,Round 2,BMSCE,Civil Engineering,GM,15239
2023,Extended,BMSCE,Civil Engineering,GM,14687
2023,Mock,BMSCE,Civil Engineering,HKR,15684
2023,Round 1,BMSCE,Civil Engineering,HKR,17257
2023,Round 2,BMSCE,Civil Engineering,HKR,17032
2023,Extended,BMSCE,Civil Engineering,HKR,15656
2023,Mock,BMSCE,Civil Engineering,Tulu,18136
2023,Round 1,BMSCE,Civil Engineering,Tulu,17251
2023,Round 2,BMSCE,Civil Engineering,Tulu,17520
2023,Extended,BMSCE,Civil Engineering,Tulu,16560
2023,Mock,BMSCE,Civil Engineering,Christian,17575
2023,Round 1,BMSCE,Civil Engineering,Christian,17594
2023,Round 2,BMSCE,Civil Engineering,Christian,18198
2023,Extended,BMSCE,Civil Engineering,Christian,17062
2023,Mock,BMSCE,Civil Engineering,Muslim,18237
2023,Round 1,BMSCE,Civil Engineering,Muslim,17492
2023,Round 2,BMSCE,Civil Engineering,Muslim,17362
2023,Extended,BMSCE,Civil Engineering,Muslim,18384
2023,Mock,BMSCE,Civil Engineering,Others,18430
2023,Round 1,BMSCE,Civil Engineering,Others,17963
2023,Round 2,BMSCE,Civil Engineering,Others,18540
2023,Extended,BMSCE,Civil Engineering,Others,18341
2023,Mock,BMSCE,Artificial Intelligence and Data Science,GM,6015
2023,Round 1,BMSCE,Artificial Intelligence and Data Science,GM,7043
2023,Round 2,BMSCE,Artificial Intelligence and Data Science,GM,5827
2023,Extended,BMSCE,Artificial Intelligence and Data Science,GM,7050
2023,Mock,BMSCE,Artificial Intelligence and Data Science,HKR,8288
2023,Round 1,BMSCE,Artificial Intelligence and Data Science,HKR,6775
2023,Round 2,BMSCE,Artificial Intelligence and Data Science,HKR,7316
2023,Extended,BMSCE,Artificial Intelligence and Data Science,HKR,8109
2023,Mock,BMSCE,Artificial Intelligence and Data Science,Tulu,8828
2023,Round 1,BMSCE,Artificial Intelligence and Data Science,Tulu,8380
2023,Round 2,BMSCE,Artificial Intelligence and Data Science,Tulu,8335
2023,Extended,BMSCE,Artificial Intelligence and Data Science,Tulu,7462
2023,Mock,BMSCE,Artificial Intelligence and Data Science,Christian,8279
2023,Round 1,BMSCE,Artificial Intelligence and Data Science,Christian,9449
2023,Round 2,BMSCE,Artificial Intelligence and Data Science,Christian,9271
2023,Extended,BMSCE,Artificial Intelligence and Data Science,Christian,9421
2023,Mock,BMSCE,Artificial Intelligence and Data Science,Muslim,8757
2023,Round 1,BMSCE,Artificial Intelligence and Data Science,Muslim,9067
2023,Round 2,BMSCE,Artificial Intelligence and Data Science,Muslim,9753
2023,Extended,BMSCE,Artificial Intelligence and Data Science,Muslim,9303
2023,Mock,BMSCE,Artificial Intelligence and Data Science,Others,9215
2023,Round 1,BMSCE,Artificial Intelligence and Data Science,Others,8742
2023,Round 2,BMSCE,Artificial Intelligence and Data Science,Others,10156
2023,Extended,BMSCE,Artificial Intelligence and Data Science,Others,8898
2023,Mock,BMSCE,Biotechnology,GM,14799
2023,Round 1,BMSCE,Biotechnology,GM,13434
2023,Round 2,BMSCE,Biotechnology,GM,14116
2023,Extended,BMSCE,Biotechnology,GM,14925
2023,Mock,BMSCE,Biotechnology,HKR,15464
2023,Round 1,BMSCE,Biotechnology,HKR,14864
2023,Round 2,BMSCE,Biotechnology,HKR,15958
2023,Extended,BMSCE,Biotechnology,HKR,15913
2023,Mock,BMSCE,Biotechnology,Tulu,16389
2023,Round 1,BMSCE,Biotechnology,Tulu,16148
2023,Round 2,BMSCE,Biotechnology,Tulu,16885
2023,Extended,BMSCE,Biotechnology,Tulu,16067
2023,Mock,BMSCE,Biotechnology,Christian,17527
2023,Round 1,BMSCE,Biotechnology,Christian,16233
2023,Round 2,BMSCE,Biotechnology,Christian,17686
2023,Extended,BMSCE,Biotechnology,Christian,16025
2023,Mock,BMSCE,Biotechnology,Muslim,17136
2023,Round 1,BMSCE,Biotechnology,Muslim,16237
2023,Round 2,BMSCE,Biotechnology,Muslim,17625
2023,Extended,BMSCE,Biotechnology,Muslim,17170
2023,Mock,BMSCE,Biotechnology,Others,18061
2023,Round 1,BMSCE,Biotechnology,Others,17940
2023,Round 2,BMSCE,Biotechnology,Others,17064
2023,Extended,BMSCE,Biotechnology,Others,17746
2023,Mock,BMSCE,Data Science,GM,6280
2023,Round 1,BMSCE,Data Science,GM,6019
2023,Round 2,BMSCE,Data Science,GM,6869
2023,Extended,BMSCE,Data Science,GM,7257
2023,Mock,BMSCE,Data Science,HKR,7271
2023,Round 1,BMSCE,Data Science,HKR,7805
2023,Round 2,BMSCE,Data Science,HKR,7815
2023,Extended,BMSCE,Data Science,HKR,8491
2023,Mock,BMSCE,Data Science,Tulu,9027
2023,Round 1,BMSCE,Data Science,Tulu,7660
2023,Round 2,BMSCE,Data Science,Tulu,8549
2023,Extended,BMSCE,Data Science,Tulu,8161
2023,Mock,BMSCE,Data Science,Christian,9744
2023,Round 1,BMSCE,Data Science,Christian,8436
2023,Round 2,BMSCE,Data Science,Christian,8568
2023,Extended,BMSCE,Data Science,Christian,8237
2023,Mock,BMSCE,Data Science,Muslim,9156
2023,Round 1,BMSCE,Data Science,Muslim,9730
2023,Round 2,BMSCE,Data Science,Muslim,9469
2023,Extended,BMSCE,Data Science,Muslim,8809
2023,Mock,BMSCE,Data Science,Others,10019
2023,Round 1,BMSCE,Data Science,Others,9995
2023,Round 2,BMSCE,Data Science,Others,9995
2023,Extended,BMSCE,Data Science,Others,10343
2023,Mock,BMSCE,Robotics and Automation Engineering,GM,8464
2023,Round 1,BMSCE,Robotics and Automation Engineering,GM,9571
